Entity ID,Entity,Risk Score at Detection,Current Risk Score,Source,Description,Detectors,Malware,Mitre Codes,Event Source,Event ID,Detection Time
ip:66.42.60.7,66.42.60.7,92,32,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,"Cobalt Strike Beacon, Cobalt Strike: jQuery Malleable Profile","TA0011, T1071",netscreen:firewall,,2024-12-31T11:50:19.000Z
ip:167.71.50.138,167.71.50.138,30,92,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,Poseidon macOS Stealer,"TA0011, T1071",netscreen:firewall,,2024-12-31T11:48:50.000Z
ip:104.233.166.194,104.233.166.194,67,93,Splunk - Collective Insights Demo,,Correlation,Chalubo,TA0011,netscreen:firewall,,2024-12-31T11:46:48.283Z
ip:118.190.161.229,118.190.161.229,30,91,Splunk - Collective Insights Demo,,Correlation,SparkRAT,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:119.91.56.217,119.91.56.217,34,96,Splunk - Collective Insights Demo,,Correlation,Cobalt Strike Beacon,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:121.36.254.205,121.36.254.205,26,31,Splunk - Collective Insights Demo,,Correlation,Cobalt Strike Beacon,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:144.202.104.44,144.202.104.44,26,92,Splunk - Collective Insights Demo,,Correlation,Poseidon macOS Stealer,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:154.38.112.92,154.38.112.92,74,42,Splunk - Collective Insights Demo,,Correlation,AsyncRAT,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:162.212.154.121,162.212.154.121,69,95,Splunk - Collective Insights Demo,,Correlation,Mythic,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:178.91.87.59,178.91.87.59,69,33,Splunk - Collective Insights Demo,,Correlation,,,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:182.92.118.224,182.92.118.224,69,97,Splunk - Collective Insights Demo,,Correlation,Cobalt Strike Beacon,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:185.49.126.50,185.49.126.50,32,34,Splunk - Collective Insights Demo,,Correlation,AsyncRAT,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:193.107.109.33,193.107.109.33,32,34,Splunk - Collective Insights Demo,,Correlation,"CinaRAT, QuasarRAT","T1584, TA0011",netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:203.118.151.27,203.118.151.27,70,34,Splunk - Collective Insights Demo,,Correlation,HaK5 Cloud C2,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:27.254.164.221,27.254.164.221,67,31,Splunk - Collective Insights Demo,,Correlation,,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:38.60.245.46,38.60.245.46,69,30,Splunk - Collective Insights Demo,,Correlation,,,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:42.192.87.190,42.192.87.190,26,31,Splunk - Collective Insights Demo,,Correlation,SparkRAT,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:43.230.9.230,43.230.9.230,67,71,Splunk - Collective Insights Demo,,Correlation,PlugX,"TA0011, T1071",netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:45.76.77.82,45.76.77.82,67,32,Splunk - Collective Insights Demo,,Correlation,Cobalt Strike: cs2modrewrite Profile,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:89.149.211.111,89.149.211.111,71,93,Splunk - Collective Insights Demo,,Correlation,Metasploit,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:92.118.170.35,92.118.170.35,73,42,Splunk - Collective Insights Demo,,Correlation,Metasploit,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:101.126.18.76,101.126.18.76,72,99,Splunk - Collective Insights Demo,,Correlation,Cobalt Strike Beacon,"TA0011, TA0001, T1566.002",netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:103.14.225.118,103.14.225.118,65,26,Splunk - Collective Insights Demo,,Correlation,,,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:103.186.117.182,103.186.117.182,77,50,Splunk - Collective Insights Demo,,Correlation,"njRAT, REMCOS RAT",TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:103.96.128.93,103.96.128.93,91,92,Splunk - Collective Insights Demo,,Correlation,,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:104.218.166.237,104.218.166.237,68,93,Splunk - Collective Insights Demo,,Correlation,Cobalt Strike Beacon,"TA0011, T1566.002, TA0001",netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:111.229.253.46,111.229.253.46,67,69,Splunk - Collective Insights Demo,,Correlation,Cobalt Strike Beacon,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:117.72.34.54,117.72.34.54,67,96,Splunk - Collective Insights Demo,,Correlation,Cobalt Strike Beacon,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:118.24.35.49,118.24.35.49,70,36,Splunk - Collective Insights Demo,,Correlation,"Meterpreter, Viper Pentesting Tool",TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:130.51.22.23,130.51.22.23,73,30,Splunk - Collective Insights Demo,,Correlation,Metasploit,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:146.70.80.83,146.70.80.83,96,39,Splunk - Collective Insights Demo,,Correlation,SolarMarker RAT,"TA0011, T1071",netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:154.21.202.253,154.21.202.253,25,30,Splunk - Collective Insights Demo,,Correlation,Cobalt Strike Beacon,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:173.0.1.223,173.0.1.223,65,25,Splunk - Collective Insights Demo,,Correlation,,,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:185.196.11.18,185.196.11.18,29,40,Splunk - Collective Insights Demo,,Correlation,Rhadamanthys Stealer,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:191.96.207.118,191.96.207.118,91,30,Splunk - Collective Insights Demo,,Correlation,AsyncRAT,"TA0011, T1071",netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:193.233.232.101,193.233.232.101,28,94,Splunk - Collective Insights Demo,,Correlation,DanaBot,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:199.247.4.139,199.247.4.139,25,30,Splunk - Collective Insights Demo,,Correlation,Poseidon macOS Stealer,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:31.209.14.46,31.209.14.46,25,32,Splunk - Collective Insights Demo,,Correlation,DarkComet,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:43.163.98.112,43.163.98.112,65,5,Splunk - Collective Insights Demo,,Correlation,,,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:45.77.86.210,45.77.86.210,26,91,Splunk - Collective Insights Demo,,Correlation,Poseidon macOS Stealer,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:47.237.165.56,47.237.165.56,66,32,Splunk - Collective Insights Demo,,Correlation,Joker,TA0011,netscreen:firewall,,2024-12-31T11:46:48.282Z
ip:64.176.35.5,64.176.35.5,72,98,Splunk - Collective Insights Demo,,Correlation,"Cobalt Strike, Cobalt Strike Beacon",TA0011,netscreen:firewall,,2024-12-31T11:46:48.281Z
ip:111.229.114.158,111.229.114.158,67,34,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,Nanocore,TA0011,netscreen:firewall,,2024-12-31T11:46:13.000Z
ip:38.60.134.236,38.60.134.236,96,99,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,GobRAT,"TA0011, T1071",netscreen:firewall,,2024-12-31T11:45:32.000Z
idn:05wwu2.jetos.com,05wwu2.jetos.com,73,33,Splunk - Collective Insights Demo,,Correlation,,"T1566, T1566.002",isc:bind:query,,2024-12-31T11:44:00.338Z
idn:erdotntexplore.info,erdotntexplore.info,94,94,Splunk - Collective Insights Demo,,Correlation,,"TA0001, TA0011, T1566",isc:bind:query,,2024-12-31T11:44:00.338Z
ip:150.109.12.127,150.109.12.127,26,31,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,SparkRAT,TA0011,netscreen:firewall,,2024-12-31T11:33:18.000Z
ip:47.251.70.97,47.251.70.97,72,38,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,Havoc Framework,TA0011,netscreen:firewall,,2024-12-31T11:31:59.000Z
url:http://124insta3gram.000webhostapp.com/,http://124insta3gram.000webhostapp.com/,67,67,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, TA0011, T1566.002",squid:access,,2024-12-31T11:29:55.410Z
url:http://grup-terbaru-9.duckdns.org/,http://grup-terbaru-9.duckdns.org/,67,67,Splunk - Collective Insights Demo,,Correlation,,"TA0011, T1566.002, T1204.001",squid:access,,2024-12-31T11:29:55.410Z
url:http://letters.hopto.org/mips,http://letters.hopto.org/mips,67,71,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, T1566.002",squid:access,,2024-12-31T11:29:55.410Z
url:http://malw.esalesin.com/prog/66e87722b6018_sdfjen.exe,http://malw.esalesin.com/prog/66e87722b6018_sdfjen.exe,66,66,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, T1566.002",squid:access,,2024-12-31T11:29:55.410Z
url:http://regisfall.ddns.net:2595/support/ea%20help/whxdata/whfts.xml,http://regisfall.ddns.net:2595/support/ea%20help/whxdata/whfts.xml,66,10,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, T1566.002",squid:access,,2024-12-31T11:29:55.410Z
url:http://service-dkb.itsaol.com/test.sh,http://service-dkb.itsaol.com/test.sh,71,67,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, T1566.002, TA0011",squid:access,,2024-12-31T11:29:55.410Z
url:http://sman2lahat.sch.id/images/staf/197908252009031001.jpg,http://sman2lahat.sch.id/images/staf/197908252009031001.jpg,66,10,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, T1566.002",squid:access,,2024-12-31T11:29:55.410Z
url:http://weanewvirll.duckdns.org/,http://weanewvirll.duckdns.org/,68,20,Splunk - Collective Insights Demo,,Correlation,,"TA0011, T1566.002, T1204.001",squid:access,,2024-12-31T11:29:55.410Z
url:http://zxvbcrt.ug/ghjk.exe,http://zxvbcrt.ug/ghjk.exe,66,10,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, T1566.002",squid:access,,2024-12-31T11:29:55.410Z
url:http://adivoxtubemik.dnset.com/latest/animal-porn-movie.avi.exe,http://adivoxtubemik.dnset.com/latest/animal-porn-movie.avi.exe,67,67,Splunk - Collective Insights Demo,,Correlation,,"TA0011, T1566.002, T1204.001",squid:access,,2024-12-31T11:29:55.410Z
url:http://easytk42.hopto.me/rutorrent/plugins/diskspace/action.php?_=1733990336440,http://easytk42.hopto.me/rutorrent/plugins/diskspace/action.php?_=1733990336440,70,10,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, T1566.002, TA0011",squid:access,,2024-12-31T11:29:55.410Z
url:http://eventpubgm-s19free.duckdns.org/,http://eventpubgm-s19free.duckdns.org/,67,15,Splunk - Collective Insights Demo,,Correlation,,"TA0011, T1566.002, T1204.001",squid:access,,2024-12-31T11:29:55.410Z
url:http://lnterrac-ca.rebateit.net/sh4,http://lnterrac-ca.rebateit.net/sh4,70,66,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, T1566.002",squid:access,,2024-12-31T11:29:55.410Z
url:http://mu-aree-tefretu.itsaol.com/hmips,http://mu-aree-tefretu.itsaol.com/hmips,71,67,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, T1566.002, TA0011",squid:access,,2024-12-31T11:29:55.410Z
url:http://tygattisoftware.com/ppc,http://tygattisoftware.com/ppc,70,66,Splunk - Collective Insights Demo,,Correlation,ELF,"T1204.001, T1204.002, T1566, T1566.002",squid:access,,2024-12-31T11:29:55.410Z
url:https://nvictedovnbfirst.vizvaz.com/,https://nvictedovnbfirst.vizvaz.com/,68,20,Splunk - Collective Insights Demo,,Correlation,,"TA0011, T1566.002, T1204.001",squid:access,,2024-12-31T11:29:55.410Z
url:https://rhifhlnhdq.duckdns.org/,https://rhifhlnhdq.duckdns.org/,67,67,Splunk - Collective Insights Demo,,Correlation,,"T1204.001, TA0011, T1566.002",squid:access,,2024-12-31T11:29:55.410Z
url:https://trabajolanoralc.000webhostapp.com/,https://trabajolanoralc.000webhostapp.com/,66,10,Splunk - Collective Insights Demo,,Correlation,,"TA0011, T1566.002, T1204.001",squid:access,,2024-12-31T11:29:55.410Z
ip:129.204.168.253,129.204.168.253,31,31,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,,TA0011,netscreen:firewall,,2024-12-31T11:29:37.000Z
ip:23.230.108.68,23.230.108.68,95,33,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,"Platypus, SuperJump","T1090.002, TA0011, T1071",netscreen:firewall,,2024-12-31T11:29:22.000Z
ip:116.198.230.246,116.198.230.246,66,92,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,Cobalt Strike Beacon,TA0011,netscreen:firewall,,2024-12-31T11:25:57.000Z
ip:182.184.79.74,182.184.79.74,67,92,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,SpyNote,TA0011,netscreen:firewall,,2024-12-31T11:25:00.000Z
ip:66.135.18.127,66.135.18.127,25,91,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,Poseidon macOS Stealer,TA0011,netscreen:firewall,,2024-12-31T11:23:03.000Z
ip:217.76.52.43,217.76.52.43,25,30,Sentinel Integration,enrichment,Correlation,DarkGate,TA0011,,3acfebea-9a20-43c7-8ff7-5081e31c7ca1,2024-12-31T11:22:33.630Z
ip:103.229.65.6,103.229.65.6,66,31,Sentinel Integration,enrichment,Correlation,Chalubo,TA0011,,3acfebea-9a20-43c7-8ff7-5081e31c7ca1,2024-12-31T11:22:31.749Z
ip:101.133.172.90,101.133.172.90,72,98,Sentinel Integration,enrichment,Correlation,Supershell,TA0011,,3acfebea-9a20-43c7-8ff7-5081e31c7ca1,2024-12-31T11:22:29.290Z
ip:154.201.80.149,154.201.80.149,66,92,Sentinel Integration,enrichment,Correlation,RegGuard,TA0011,,3acfebea-9a20-43c7-8ff7-5081e31c7ca1,2024-12-31T11:22:25.815Z
ip:185.215.113.31,185.215.113.31,99,99,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,TeaBot,"TA0011, T1071, TA0001, T1566.002",netscreen:firewall,,2024-12-31T11:22:25.000Z
ip:114.64.255.176,114.64.255.176,67,93,Sentinel Integration,enrichment,Correlation,,TA0011,,3acfebea-9a20-43c7-8ff7-5081e31c7ca1,2024-12-31T11:22:22.942Z
ip:193.149.189.27,193.149.189.27,96,40,Sentinel Integration,enrichment,Correlation,Havoc Framework,"TA0011, T1071",,3acfebea-9a20-43c7-8ff7-5081e31c7ca1,2024-12-31T11:22:15.163Z
ip:161.132.220.65,161.132.220.65,25,92,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,QuasarRAT,TA0011,netscreen:firewall,,2024-12-31T11:21:38.000Z
ip:111.229.108.128,111.229.108.128,72,99,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,"Cobalt Strike, Cobalt Strike Beacon",TA0011,netscreen:firewall,,2024-12-31T11:21:34.000Z
hash:b1a351ee61443b8558934dca6b2fa9efb0a6d2d18bae61ace5a761596604dbfa,b1a351ee61443b8558934dca6b2fa9efb0a6d2d18bae61ace5a761596604dbfa,89,89,Splunk - Collective Insights Demo,,Correlation,"XMRig Miner, CoinMiner, RedLine Stealer, GodLoader","T1569.002, T1059.001, T1489, T1562, T1543.003, T1102, T1204.001, T1204.002, T1566, TA0011, TA0005, T1082, TA0009, T1497.001, T1204, T1105, T1497, TA0002, T1140",symantec:ep:risk:file,,2024-12-31T11:21:00.161Z
hash:fea0959d65ea7100e7ce7b536138fa11bb44754b167a4377a2b117da70e422b1,fea0959d65ea7100e7ce7b536138fa11bb44754b167a4377a2b117da70e422b1,85,85,Splunk - Collective Insights Demo,,Correlation,"ELF, Mirai","T1204.001, T1204.002, T1566, T1049, T1562, T1046, T1016.001, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T11:21:00.161Z
url:http://2xn1.short.gy/uikcrq,http://2xn1.short.gy/uikcrq,66,66,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.145Z
url:http://bantuantunai2024-gov-q1.biz.id/app2/,http://bantuantunai2024-gov-q1.biz.id/app2/,67,15,Splunk - Collective Insights Demo,,Correlation,,T1566,squid:access,,2024-12-31T11:18:40.145Z
url:http://chatwhatsapviral.duckdns.org,http://chatwhatsapviral.duckdns.org,66,10,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.145Z
url:http://mail.touslespneus365.be/au-mygovclaim/index2.html,http://mail.touslespneus365.be/au-mygovclaim/index2.html,67,15,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.145Z
url:http://mendozavalenciayulitatiana.blogspot.kr,http://mendozavalenciayulitatiana.blogspot.kr,66,10,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.145Z
url:http://metamask.run/about.html,http://metamask.run/about.html,67,15,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.145Z
url:https://365k.951hd135.xyz:8989/,https://365k.951hd135.xyz:8989/,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.145Z
url:https://bitmartgroup.top/,https://bitmartgroup.top/,66,10,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.145Z
url:https://commonthreadco.nobilismkt.com/hello@commonthreadco.com,https://commonthreadco.nobilismkt.com/hello@commonthreadco.com,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.145Z
url:https://e3b3ed036b6b87.lhr.life/login.html.php,https://e3b3ed036b6b87.lhr.life/login.html.php,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.145Z
url:https://ghghjhxg6766.blogspot.co.id/,https://ghghjhxg6766.blogspot.co.id/,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.145Z
url:https://lucah6.viral2023.my.id/,https://lucah6.viral2023.my.id/,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.145Z
url:https://mrikesant.wixsite.com/my-site,https://mrikesant.wixsite.com/my-site,67,35,Splunk - Collective Insights Demo,,Correlation,,T1566,squid:access,,2024-12-31T11:18:40.145Z
url:https://oget.ltpracticall.top/,https://oget.ltpracticall.top/,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.145Z
url:https://shary.io/fN13DTB,https://shary.io/fN13DTB,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.145Z
url:https://sht.ddcinque.best/,https://sht.ddcinque.best/,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.145Z
url:https://usps.com-tracklis.top/us/,https://usps.com-tracklis.top/us/,67,15,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.144Z
url:https://vmgmjfbz.icu/v2/JlZFa3bIbenmcwcdg2e?dsxa=L0QpQ7rn41BKmFhD3Ki,https://vmgmjfbz.icu/v2/JlZFa3bIbenmcwcdg2e?dsxa=L0QpQ7rn41BKmFhD3Ki,67,15,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.144Z
url:http://amanda-johnson.com/asf/8f7eb7a1826021f7061b022ea5f91b27/view/login.php,http://amanda-johnson.com/asf/8f7eb7a1826021f7061b022ea5f91b27/view/login.php,67,15,Splunk - Collective Insights Demo,,Correlation,,T1566,squid:access,,2024-12-31T11:18:40.144Z
url:http://brinswings.com/module/atualizar/cadastro/etapa3.php,http://brinswings.com/module/atualizar/cadastro/etapa3.php,67,67,Splunk - Collective Insights Demo,,Correlation,,T1566,squid:access,,2024-12-31T11:18:40.144Z
url:http://claimrewardeventsignition.ocry.com/login.php,http://claimrewardeventsignition.ocry.com/login.php,72,20,Splunk - Collective Insights Demo,,Correlation,,"T1566, TA0011, T1566.002, T1204.001",squid:access,,2024-12-31T11:18:40.144Z
url:http://pda-peter-develop-references.trycloudflare.com/,http://pda-peter-develop-references.trycloudflare.com/,68,68,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.144Z
url:http://static-help-center.online/help/85319906672318/confirm.html,http://static-help-center.online/help/85319906672318/confirm.html,68,68,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.144Z
url:https://autumn.lepiar.shop/,https://autumn.lepiar.shop/,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.144Z
url:https://facebook32525.blogspot.ba/,https://facebook32525.blogspot.ba/,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.144Z
url:https://mailboxserver-deliveryreport23.us-lax-1.linodeobjects.com/deliveryreport.html,https://mailboxserver-deliveryreport23.us-lax-1.linodeobjects.com/deliveryreport.html,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.144Z
url:https://service-usps-redeliver.com/,https://service-usps-redeliver.com/,67,67,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.144Z
url:https://tooth.softap.shop/,https://tooth.softap.shop/,66,66,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.144Z
url:https://usps.com-kjnhs.top/,https://usps.com-kjnhs.top/,68,20,Splunk - Collective Insights Demo,,Correlation,,T1566,squid:access,,2024-12-31T11:18:40.144Z
url:https://usps.com-tracking-helpsnl.cc/info/,https://usps.com-tracking-helpsnl.cc/info/,67,20,Splunk - Collective Insights Demo,,Correlation,,T1566,squid:access,,2024-12-31T11:18:40.144Z
url:https://wabah72059.wixsite.com/my-site,https://wabah72059.wixsite.com/my-site,67,36,Splunk - Collective Insights Demo,,Correlation,,,squid:access,,2024-12-31T11:18:40.144Z
ip:159.138.22.106,159.138.22.106,66,32,Splunk Demo Environment,Indicators Linked to Malware C&C Servers,Correlation,FlexiSpy,TA0011,netscreen:firewall,,2024-12-31T11:18:16.000Z
hash:0f9057cfa63b3942c53f8ec3fc9805abf683b07ce59c0d1bf7b60d079fc690d9,0f9057cfa63b3942c53f8ec3fc9805abf683b07ce59c0d1bf7b60d079fc690d9,75,75,Splunk - Collective Insights Demo,,Correlation,Cosmu,"T1614.001, T1071, T1027, T1485, T1027.002, T1074, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T11:15:28.762Z
hash:25150b2397fcac5d9d432abc3fd48ee7bce4dfb4395fc179ce4c3ae4382df14c,25150b2397fcac5d9d432abc3fd48ee7bce4dfb4395fc179ce4c3ae4382df14c,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1082, T1547.001, T1012, T1070.004, T1112, T1614.001, T1547, T1564.003, T1071, T1202, T1564, TA0011, TA0002",symantec:ep:risk:file,,2024-12-31T11:15:28.762Z
hash:3a30d0380a8d45dd66fd5735d1d6139e6ae813b507e073dc6e15140c6bfc2a25,3a30d0380a8d45dd66fd5735d1d6139e6ae813b507e073dc6e15140c6bfc2a25,71,71,Splunk - Collective Insights Demo,,Correlation,,"T1082, T1547.001, T1012, T1070.004, T1112, T1614.001, T1547, T1564.003, T1202, T1059, T1027, T1027.002, T1057, T1564, T1003, T1497, TA0011, T1071, TA0002",symantec:ep:risk:file,,2024-12-31T11:15:28.762Z
