Entity ID,Entity,Risk Score at Detection,Current Risk Score,Source,Description,Detectors,Malware,Mitre Codes,Event Source,Event ID,Detection Time
h-kDDD,CVE-2021-21206,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:52:04.000Z
LFQ-wf,CVE-2012-1527,92,86,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:51:06.000Z
MDPOom,CVE-2014-8438,91,91,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:49:04.000Z
jmD_wJ,CVE-2021-39817,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:48:05.000Z
qfwhSD,CVE-2023-23804,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:48:05.000Z
scnvgF,CVE-2023-41192,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:47:05.000Z
d9snxv,CVE-2020-9850,97,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:46:06.000Z
NPJx1O,CVE-2015-0003,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:46:06.000Z
oiNHyj,CVE-2022-25932,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:45:07.000Z
mmeDJU,CVE-2022-1731,0,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:43:05.000Z
OpA1E7,CVE-2015-4934,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:42:06.000Z
fqDOjM,CVE-2020-26985,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:41:05.000Z
STS4Lz,CVE-2016-2355,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:41:05.000Z
oDrgQ0,CVE-2022-41007,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:40:07.000Z
Vc2PdT,CVE-2018-0935,93,83,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:40:07.000Z
c01ZrF,CVE-2020-8611,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:39:05.000Z
kVJ_Il,CVE-2021-22474,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:39:05.000Z
WwxsJp,CVE-2018-14271,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:37:05.000Z
l6cffj,CVE-2022-26766,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:37:05.000Z
TYBb3x,CVE-2017-9462,69,69,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:35:06.000Z
LFRC4X,CVE-2004-0210,94,84,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:34:05.000Z
OcPuP9,CVE-2015-3113,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:34:05.000Z
mBh2V-,CVE-2022-1043,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:33:06.000Z
VNSIlr,CVE-2018-6161,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:32:05.000Z
yHRB-P,CVE-2024-8222,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:31:04.000Z
KLawvB,CVE-2010-3654,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:30:07.000Z
LEyL1c,CVE-2010-1807,94,94,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:30:07.000Z
NXH4aI,CVE-2007-0427,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:29:04.000Z
yKcKBd,CVE-2024-45443,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:29:04.000Z
Og-KEB,CVE-2015-5119,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:28:05.000Z
SM_R-E,CVE-2012-1592,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:27:06.000Z
mGSD1J,CVE-2022-28104,65,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:26:05.000Z
LFRApe,CVE-2010-3343,91,91,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:25:07.000Z
JLUWVf,CVE-2012-1875,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:24:06.000Z
UkRv71,CVE-2017-14825,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:24:06.000Z
mzb1QJ,CVE-2022-32268,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:23:05.000Z
K-BiYX,CVE-2009-3129,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:23:05.000Z
nPdhkv,CVE-2022-35619,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:22:04.000Z
Wr9Lcx,CVE-2018-14563,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:22:04.000Z
jMcPRP,CVE-2021-36934,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:21:06.000Z
TAGv7d,CVE-2017-3036,93,93,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:21:06.000Z
K-1pGG,CVE-2013-1300,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:20:07.000Z
LRPcTf,CVE-2014-4671,91,91,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:18:06.000Z
R0ed_v,CVE-2016-7902,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:17:04.000Z
suM2GU,CVE-2023-43318,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:17:04.000Z
K7U7SU,CVE-2014-0322,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:16:06.000Z
KLbDwI,CVE-2011-0611,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:15:07.000Z
flpWhk,CVE-2020-26819,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:15:07.000Z
VQtBgT,CVE-2018-4879,93,87,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:14:05.000Z
s0xn-l,CVE-2023-44429,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:13:07.000Z
LDSG-t,CVE-2013-1488,96,96,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:13:07.000Z
RDWlxp,CVE-2016-4224,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:12:07.000Z
P7MWbU,CVE-2016-0051,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:11:04.000Z
LE7Qwm,CVE-2011-0654,68,68,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:11:04.000Z
kYwZtk,CVE-2021-43267,89,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:10:07.000Z
LEyPR4,CVE-2010-0886,97,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:09:05.000Z
LFQ-wd,CVE-2012-1528,92,86,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:08:05.000Z
sgcorK,CVE-2023-40838,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:08:05.000Z
2PDeMk,CVE-2025-0282,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:07:04.000Z
ijLb6l,CVE-2021-27449,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:06:05.000Z
LEyJ5r,CVE-2010-4452,99,96,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:06:05.000Z
R35O5j,CVE-2016-6949,74,74,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:05:06.000Z
jclrlv,CVE-2021-38493,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:05:06.000Z
OcPuP9,CVE-2015-3113,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:04:05.000Z
lL0yWw,CVE-2022-22360,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:04:05.000Z
h1wvEF,CVE-2020-21585,74,74,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:03:06.000Z
ZZJ1HM,CVE-2019-0808,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:02:05.000Z
zfLXSd,CVE-2024-49216,69,69,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:02:05.000Z
aVEQpi,CVE-2019-0986,82,82,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T15:00:07.000Z
J_IWqd,CVE-2012-1723,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T15:00:07.000Z
K-1HVG,CVE-2012-4792,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:59:04.000Z
WAVIVC,CVE-2018-8120,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:58:05.000Z
Q0lgwc,CVE-2016-3222,92,82,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:57:06.000Z
weF_Ty,CVE-2024-38348,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:56:05.000Z
WAVIVC,CVE-2018-8120,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:56:05.000Z
uCEBbG,CVE-2024-22065,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:55:07.000Z
gopEUu,CVE-2020-35796,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:54:05.000Z
lRvlZ2,CVE-2022-23123,70,70,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:54:05.000Z
LE7MRs,CVE-2012-2020,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:52:05.000Z
JGYJue,CVE-2010-0840,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:50:07.000Z
JLK8-A,CVE-2012-1889,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:50:07.000Z
arRmBY,CVE-2019-13613,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:48:06.000Z
P7MMyk,CVE-2016-0040,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:48:06.000Z
sj3tep,CVE-2023-41895,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:47:04.000Z
xSZawo,CVE-2024-7171,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:47:04.000Z
LIXifb,CVE-2011-1823,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:46:05.000Z
UJBsgJ,CVE-2017-12617,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:45:08.000Z
iEU2Bw,CVE-2021-21224,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:44:04.000Z
yrq8jT,CVE-2024-46997,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:44:04.000Z
ugxJjG,CVE-2024-21807,80,80,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:43:05.000Z
bZrfGs,CVE-2019-10417,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:43:05.000Z
WLihgm,CVE-2018-5241,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:42:06.000Z
fvwqnL,CVE-2020-7191,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:41:05.000Z
NXdoL_,CVE-2011-1702,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:41:05.000Z
toKL8Z,CVE-2023-46685,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:40:07.000Z
KLawvB,CVE-2010-3654,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:39:05.000Z
vqi3Lg,CVE-2024-33894,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:37:04.000Z
liDhjr,CVE-2022-24521,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:36:05.000Z
t8WmfI,CVE-2023-7123,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:35:06.000Z
nkvk07,CVE-2022-37661,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:35:06.000Z
LEyPeT,CVE-2010-0054,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:34:05.000Z
URbAhb,CVE-2017-2888,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:34:05.000Z
fvso63,CVE-2020-27233,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:33:07.000Z
UC-Yrx,CVE-2017-14238,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:32:04.000Z
LExp2l,CVE-2012-3621,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:31:05.000Z
jMcPRP,CVE-2021-36934,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:30:07.000Z
LExnFA,CVE-2012-2049,91,86,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:29:05.000Z
K_B5L2,CVE-2011-3544,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:29:05.000Z
rzatvE,CVE-2023-36787,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:28:05.000Z
K-1AGK,CVE-2013-0422,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:28:05.000Z
ULYi-u,CVE-2017-12240,79,79,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:27:07.000Z
LEyWun,CVE-2009-1869,93,87,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:27:07.000Z
LExtcM,CVE-2011-2438,91,85,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:26:05.000Z
K9FJEh,CVE-2014-1766,70,70,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:25:07.000Z
Q0lgwS,CVE-2016-3198,91,81,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:25:07.000Z
njv91s,CVE-2022-2588,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:24:05.000Z
LFRC4X,CVE-2004-0210,94,84,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:23:05.000Z
LEyJ5r,CVE-2010-4452,99,96,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:22:04.000Z
fCfSHv,CVE-2020-15645,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:21:05.000Z
KLi2vl,CVE-2011-1517,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:20:07.000Z
VNTSs_,CVE-2018-5674,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:20:07.000Z
de_oiE,CVE-2020-2883,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:19:04.000Z
njv91s,CVE-2022-2588,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:19:04.000Z
uNAD2S,CVE-2024-23667,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:17:05.000Z
boG6TO,CVE-2019-1405,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:17:05.000Z
LEyJ5r,CVE-2010-4452,99,96,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:16:05.000Z
KDfsnB,CVE-2012-0056,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:15:07.000Z
LE7QET,CVE-2008-0015,93,87,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:15:07.000Z
1ZVxB9,CVE-2024-55550,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:14:05.000Z
LFRBuJ,CVE-2006-2373,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:14:05.000Z
NPRa7S,CVE-2015-0048,91,85,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:13:05.000Z
KLauxB,CVE-2010-2883,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:12:05.000Z
uHJi7j,CVE-2024-23114,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:12:05.000Z
iCiyqi,CVE-2021-23376,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:10:06.000Z
X6s_Vp,CVE-2018-4288,67,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:10:06.000Z
LE7RVl,CVE-2006-1359,95,94,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:09:05.000Z
0eBeTN,CVE-2024-21541,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:08:05.000Z
K_B5L2,CVE-2011-3544,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:08:05.000Z
K93beF,CVE-2014-1761,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:07:05.000Z
S57Kdr,CVE-2017-2433,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:07:05.000Z
OhU4U1,CVE-2015-3134,92,86,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:06:06.000Z
sTf-ip,CVE-2020-23595,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:05:06.000Z
f8qDYT,CVE-2020-2301,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:05:06.000Z
Qj42aJ,CVE-2016-0169,95,85,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:04:04.000Z
t33f_P,CVE-2023-51624,68,68,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:04:04.000Z
ZiXfFX,CVE-2019-8544,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:02:04.000Z
K_fnm7,CVE-2007-0071,95,95,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T14:01:05.000Z
VQ8LDB,CVE-2018-6941,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T14:00:07.000Z
KObejH,CVE-2010-0265,93,87,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:59:04.000Z
LE7OoQ,CVE-2012-1876,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:58:05.000Z
r1MLHL,CVE-2023-37265,66,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:57:06.000Z
eD_Jgd,CVE-2020-6493,69,69,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:56:05.000Z
WkTTci,CVE-2018-12463,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:56:05.000Z
b5AKGA,CVE-2019-3661,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:54:05.000Z
K93beF,CVE-2014-1761,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:52:05.000Z
Lw-368,CVE-2014-4134,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:52:05.000Z
d9snxv,CVE-2020-9850,97,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:51:05.000Z
KLhef0,CVE-2012-5076,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:51:05.000Z
Ts2xi0,CVE-2015-3639,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:50:07.000Z
QIz4Be,CVE-2016-0111,93,83,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:50:07.000Z
kLO1Oc,CVE-2021-42377,70,70,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:49:05.000Z
Yh6Rtc,CVE-2018-16879,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:48:05.000Z
wP41Ku,CVE-2024-20067,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:48:05.000Z
KEHWzc,CVE-2006-3227,92,82,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:47:05.000Z
wnoX9D,CVE-2024-6278,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:47:05.000Z
eh5Zqs,CVE-2020-10045,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:46:06.000Z
ivKZzA,CVE-2021-34527,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:46:06.000Z
dzTZCS,CVE-2020-9596,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:45:07.000Z
LExtcM,CVE-2011-2438,91,85,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:45:07.000Z
JLUWVf,CVE-2012-1875,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:44:05.000Z
KOSEe5,CVE-2013-3882,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T13:43:05.000Z
LFQ_hC,CVE-2010-0247,91,85,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T13:42:05.000Z
